Target,Serializer,Method,NumMessages,NumThreads,Timestamp,Requests
Mixed,Thrift,Serialize,0,0,1699427304398,6655
Mixed,Thrift,Deserialize,0,0,1699427304398,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427304398,0
Mixed,Thrift,Serialize,0,0,1699427305381,7518
Mixed,Thrift,Deserialize,0,0,1699427305381,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427305381,0
Mixed,Thrift,Serialize,0,0,1699427306395,7961
Mixed,Thrift,Deserialize,0,0,1699427306395,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427306395,0
Mixed,Thrift,Serialize,0,0,1699427307385,7925
Mixed,Thrift,Deserialize,0,0,1699427307385,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427307385,0
Mixed,Thrift,Serialize,0,0,1699427308382,7960
Mixed,Thrift,Deserialize,0,0,1699427308382,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427308382,0
Mixed,Thrift,Serialize,0,0,1699427309388,7933
Mixed,Thrift,Deserialize,0,0,1699427309388,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427309388,0
Mixed,Thrift,Serialize,0,0,1699427310394,7947
Mixed,Thrift,Deserialize,0,0,1699427310394,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427310394,0
Mixed,Thrift,Serialize,0,0,1699427311398,8004
Mixed,Thrift,Deserialize,0,0,1699427311398,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427311398,0
Mixed,Thrift,Serialize,0,0,1699427312381,7971
Mixed,Thrift,Deserialize,0,0,1699427312381,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427312381,0
Mixed,Thrift,Serialize,0,0,1699427313395,7328
Mixed,Thrift,Deserialize,0,0,1699427313395,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427313395,0
Mixed,Thrift,Serialize,0,0,1699427314387,7947
Mixed,Thrift,Deserialize,0,0,1699427314387,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427314387,0
Mixed,Thrift,Serialize,0,0,1699427315392,7944
Mixed,Thrift,Deserialize,0,0,1699427315392,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427315392,0
Mixed,Thrift,Serialize,0,0,1699427316403,8562
Mixed,Thrift,Deserialize,0,0,1699427316403,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427316403,0
Mixed,Thrift,Serialize,0,0,1699427317392,7318
Mixed,Thrift,Deserialize,0,0,1699427317392,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427317392,0
Mixed,Thrift,Serialize,0,0,1699427318395,7917
Mixed,Thrift,Deserialize,0,0,1699427318395,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427318395,0
Mixed,Thrift,Serialize,0,0,1699427319396,7937
Mixed,Thrift,Deserialize,0,0,1699427319396,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427319396,0
Mixed,Thrift,Serialize,0,0,1699427320389,7902
Mixed,Thrift,Deserialize,0,0,1699427320389,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427320389,0
Mixed,Thrift,Serialize,0,0,1699427321394,5084
Mixed,Thrift,Deserialize,0,0,1699427321394,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427321394,0
Mixed,Thrift,Serialize,0,0,1699427322392,5623
Mixed,Thrift,Deserialize,0,0,1699427322392,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427322392,0
Mixed,Thrift,Serialize,0,0,1699427323391,7985
Mixed,Thrift,Deserialize,0,0,1699427323391,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427323391,0
Mixed,Thrift,Serialize,0,0,1699427324392,7961
Mixed,Thrift,Deserialize,0,0,1699427324392,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427324392,0
Mixed,Thrift,Serialize,0,0,1699427325387,7930
Mixed,Thrift,Deserialize,0,0,1699427325387,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427325387,0
Mixed,Thrift,Serialize,0,0,1699427326390,7938
Mixed,Thrift,Deserialize,0,0,1699427326390,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427326390,0
Mixed,Thrift,Serialize,0,0,1699427327389,7974
Mixed,Thrift,Deserialize,0,0,1699427327389,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427327389,0
Mixed,Thrift,Serialize,0,0,1699427328386,7982
Mixed,Thrift,Deserialize,0,0,1699427328386,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427328386,0
Mixed,Thrift,Serialize,0,0,1699427329389,7946
Mixed,Thrift,Deserialize,0,0,1699427329389,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427329389,0
Mixed,Thrift,Serialize,0,0,1699427330391,7966
Mixed,Thrift,Deserialize,0,0,1699427330391,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427330391,0
Mixed,Thrift,Serialize,0,0,1699427331393,7950
Mixed,Thrift,Deserialize,0,0,1699427331393,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427331393,0
Mixed,Thrift,Serialize,0,0,1699427332395,7967
Mixed,Thrift,Deserialize,0,0,1699427332395,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427332395,0
Mixed,Thrift,Serialize,0,0,1699427333384,7876
Mixed,Thrift,Deserialize,0,0,1699427333384,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427333384,0
Mixed,Thrift,Serialize,0,0,1699427334392,7958
Mixed,Thrift,Deserialize,0,0,1699427334392,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427334392,0
Mixed,Thrift,Serialize,0,0,1699427335393,7983
Mixed,Thrift,Deserialize,0,0,1699427335393,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427335393,0
Mixed,Thrift,Serialize,0,0,1699427336391,7954
Mixed,Thrift,Deserialize,0,0,1699427336391,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427336391,0
Mixed,Thrift,Serialize,0,0,1699427337389,8003
Mixed,Thrift,Deserialize,0,0,1699427337389,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427337389,0
Mixed,Thrift,Serialize,0,0,1699427338390,7929
Mixed,Thrift,Deserialize,0,0,1699427338390,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427338390,0
Mixed,Thrift,Serialize,0,0,1699427339392,7961
Mixed,Thrift,Deserialize,0,0,1699427339392,0
