Target,Serializer,Method,NumMessages,NumThreads,Timestamp,Requests
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226860504,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226861504,159
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226861504,159
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226861504,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226862502,128
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226862502,126
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226862502,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226863502,112
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226863502,113
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226863502,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226864511,107
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226864511,101
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226864511,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226865512,128
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226865512,125
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226865512,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226866524,161
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226866524,164
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226866524,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226867516,121
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226867516,119
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226867516,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226868510,121
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226868510,122
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226868510,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226869515,112
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226869515,116
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226869515,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226870509,131
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226870509,121
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226870509,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226871523,130
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226871523,126
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226871523,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226872501,150
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226872501,152
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226872501,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226873502,133
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226873502,128
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226873502,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226874513,97
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226874513,91
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226874513,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226875514,117
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226875514,120
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226875514,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226876522,117
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226876522,123
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226876522,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226877503,99
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226877503,101
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226877503,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226878515,130
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226878515,124
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226878515,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226879512,89
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226879512,92
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226879512,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226880517,78
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226880517,82
