Target,Serializer,Method,NumMessages,NumThreads,Timestamp,Requests
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226107000,22
Mixed,MessagePack-CSharp,Serialize,0,0,1699226107999,122
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226107999,115
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226107999,25
Mixed,MessagePack-CSharp,Serialize,0,0,1699226108994,266
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226108994,269
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226108994,23
Mixed,MessagePack-CSharp,Serialize,0,0,1699226110020,254
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226110020,239
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226110020,22
Mixed,MessagePack-CSharp,Serialize,0,0,1699226111001,240
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226111001,241
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226111001,21
Mixed,MessagePack-CSharp,Serialize,0,0,1699226111999,201
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226111999,191
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226111999,19
Mixed,MessagePack-CSharp,Serialize,0,0,1699226112995,217
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226112995,213
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226112995,11
Mixed,MessagePack-CSharp,Serialize,0,0,1699226114005,175
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226114005,166
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226114005,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226115007,178
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226115007,180
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226115007,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226115995,170
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226115995,177
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226115995,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226117000,163
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226117000,156
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226117000,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226118002,190
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226118002,183
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226118002,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226118998,278
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226118998,274
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226118998,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226119998,180
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226119998,180
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226119998,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226121000,188
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226121000,186
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226121000,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226121999,379
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226121999,370
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226121999,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226123001,395
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226123001,395
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226123001,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226124008,432
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226124008,435
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226124008,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226125006,397
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226125006,389
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226125006,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226126002,405
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226126002,405
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226126002,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226127005,440
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226127005,436
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226127005,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226127994,427
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226127994,430
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226127994,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226129009,383
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226129009,375
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226129009,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226130009,284
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226130009,284
